StudyMode,Session,SessionDate,SessionBarOrdinal,Bar,ChartTimeFrame,Italy,London,UTC,NewYork,Open,High,Low,Close,CandleVolume,BidVolume,AskVolume,Delta,DeltaImbalance,MaxBidAtPrice,MaxAskAtPrice,CumulativeTradeCount,CumulativeBuyVolume,CumulativeSellVolume,CumulativeDelta,MaxCumulativeBuy,MaxCumulativeSell,CumulativeTradeCoverage,PriceChange,CloseLocation,EffortResult,PriorProfileBars,PriorPOC,PriorVAH,PriorVAL,PriorProfileRelation,DevelopingPOC,DevelopingVAH,DevelopingVAL,DevelopingProfileRelation,Prior6Range,Prior6Efficiency,Prior12Range,Prior12Efficiency,RangeToPrior12Median,OverlapWithPrevious,RollingProfileBars,RollingPOC,RollingVAH,RollingVAL,PriorSessionLvnBelow,PriorSessionLvnBelowVolumePercentile,PriorSessionLvnAbove,PriorSessionLvnAboveVolumePercentile,PriorRollingLvnBelow,PriorRollingLvnBelowVolumePercentile,PriorRollingLvnAbove,PriorRollingLvnAboveVolumePercentile,FlowSource,OperationalEntry,OrderSubmitted
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,33,1550,M5,2026-07-09 18:14:59,2026-07-09 17:14:59,2026-07-09 16:14:59,2026-07-09 12:14:59,29909.0,29914.0,29896.75,29900.25,2184.0,1252.0,932.0,-320.0,-0.14652,61.0,49.0,1210,932.0,1252.0,-320.0,26.0,22.0,AVAILABLE,-8.75,0.2029,SELL_WITH_RESULT,32,29900.0,29921.5,29761.75,INSIDE_VALUE,29900.0,29921.5,29762.5,INSIDE_VALUE,53.0,0.5678,94.25,0.3633,0.7005,0.5797,12,29900.0,29904.0,29855.0,29898.25,0.7263,29901.25,0.8667,29899.0,0.6905,29900.5,0.6376,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,34,1551,M5,2026-07-09 18:19:59,2026-07-09 17:19:59,2026-07-09 16:19:59,2026-07-09 12:19:59,29900.25,29917.0,29892.5,29904.25,2358.0,1175.0,1183.0,8.0,0.003393,41.0,38.0,1418,1183.0,1175.0,8.0,27.0,17.0,AVAILABLE,4.0,0.4796,BUY_WITH_RESULT,33,29900.0,29921.5,29762.5,INSIDE_VALUE,29900.0,29921.5,29763.5,INSIDE_VALUE,45.75,0.2887,94.25,0.3275,1.1462,0.7041,12,29900.0,29915.0,29870.5,29903.5,0.9093,29904.75,0.8927,29902.75,0.4762,29904.75,0.6349,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,35,1552,M5,2026-07-09 18:24:59,2026-07-09 17:24:59,2026-07-09 16:24:59,2026-07-09 12:24:59,29903.5,29912.5,29892.5,29909.75,2120.0,1076.0,1044.0,-32.0,-0.015094,45.0,63.0,1221,1044.0,1076.0,-32.0,12.0,25.0,AVAILABLE,6.25,0.8625,SELL_ABSORBED,34,29900.0,29921.5,29763.5,INSIDE_VALUE,29900.0,29921.5,29764.0,INSIDE_VALUE,45.75,0.1099,85.5,0.4579,0.9357,1.0,12,29900.0,29915.25,29876.5,29908.75,0.8494,29910.75,0.9338,29908.75,0.4636,29910.5,0.8105,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,36,1553,M5,2026-07-09 18:29:59,2026-07-09 17:29:59,2026-07-09 16:29:59,2026-07-09 12:29:59,29909.25,29910.25,29880.75,29890.75,2457.0,1274.0,1183.0,-91.0,-0.037037,33.0,65.0,1313,1183.0,1274.0,-91.0,30.0,15.0,AVAILABLE,-18.5,0.339,SELL_WITH_RESULT,35,29900.0,29921.5,29764.0,INSIDE_VALUE,29900.0,29921.5,29765.0,INSIDE_VALUE,45.75,0.3838,68.0,0.2899,1.4568,0.6017,12,29900.0,29915.25,29882.5,29889.75,0.8091,29891.25,0.7642,29889.25,0.7326,29891.25,0.6227,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,37,1554,M5,2026-07-09 18:34:59,2026-07-09 17:34:59,2026-07-09 16:34:59,2026-07-09 12:34:59,29890.5,29912.5,29880.75,29881.75,3097.0,1471.0,1626.0,155.0,0.050048,41.0,118.0,1604,1626.0,1471.0,155.0,36.0,31.0,AVAILABLE,-8.75,0.0315,BUY_ABSORBED,36,29900.0,29921.5,29765.0,INSIDE_VALUE,29900.0,29921.5,29766.0,INSIDE_VALUE,43.5,0.0717,68.0,0.141,1.5679,0.9291,12,29900.0,29911.0,29885.0,29881.25,0.8155,29882.5,0.5339,29881.25,0.2454,29882.5,0.1685,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,38,1555,M5,2026-07-09 18:39:59,2026-07-09 17:39:59,2026-07-09 16:39:59,2026-07-09 12:39:59,29881.75,29889.0,29864.0,29888.0,3486.0,1830.0,1656.0,-174.0,-0.049914,49.0,70.0,1762,1656.0,1830.0,-174.0,47.0,63.0,AVAILABLE,6.25,0.96,SELL_ABSORBED,37,29900.0,29921.5,29766.0,INSIDE_VALUE,29900.0,29921.5,29767.5,INSIDE_VALUE,43.5,0.4747,65.5,0.1581,1.2346,0.33,12,29900.0,29909.0,29887.0,29886.25,0.7303,29888.75,0.8383,29887.5,0.654,29888.5,0.7034,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,39,1556,M5,2026-07-09 18:44:59,2026-07-09 17:44:59,2026-07-09 16:44:59,2026-07-09 12:44:59,29889.0,29916.5,29889.0,29909.0,2900.0,1306.0,1594.0,288.0,0.09931,108.0,154.0,1509,1594.0,1306.0,288.0,64.0,81.0,AVAILABLE,20.0,0.7273,BUY_WITH_RESULT,38,29900.0,29921.5,29767.5,INSIDE_VALUE,29900.0,29921.5,29768.75,INSIDE_VALUE,53.0,0.4,60.25,0.1146,1.2291,0.0,12,29900.0,29908.25,29884.75,29908.75,0.8841,29909.5,0.9219,29908.5,0.5228,29909.5,0.6515,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,40,1557,M5,2026-07-09 18:49:59,2026-07-09 17:49:59,2026-07-09 16:49:59,2026-07-09 12:49:59,29908.5,29913.25,29891.25,29896.5,2015.0,1055.0,960.0,-95.0,-0.047146,39.0,33.0,1073,960.0,1055.0,-95.0,15.0,46.0,AVAILABLE,-12.0,0.2386,SELL_WITH_RESULT,39,29900.0,29921.5,29768.75,INSIDE_VALUE,29900.0,29921.5,29769.75,INSIDE_VALUE,53.0,0.1351,60.25,0.2088,0.9832,1.0,12,29900.0,29913.0,29890.5,29895.25,0.9014,29897.75,0.9645,29895.25,0.7095,29897.75,0.9295,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,41,1558,M5,2026-07-09 18:54:59,2026-07-09 17:54:59,2026-07-09 16:54:59,2026-07-09 12:54:59,29896.75,29910.0,29895.75,29904.0,1439.0,672.0,767.0,95.0,0.066018,36.0,57.0,800,767.0,672.0,95.0,30.0,11.0,AVAILABLE,7.25,0.5789,BUY_WITH_RESULT,40,29900.0,29921.5,29769.75,INSIDE_VALUE,29900.0,29921.5,29770.25,INSIDE_VALUE,52.5,0.0946,60.25,0.0207,0.6129,1.0,12,29900.0,29913.75,29893.0,29903.25,0.9692,29904.75,0.9685,29903.25,0.7676,29904.75,0.8921,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,42,1559,M5,2026-07-09 18:59:59,2026-07-09 17:59:59,2026-07-09 16:59:59,2026-07-09 12:59:59,29903.75,29907.5,29885.25,29897.25,1790.0,923.0,867.0,-56.0,-0.031285,27.0,24.0,940,867.0,923.0,-56.0,36.0,35.0,AVAILABLE,-6.5,0.5393,SELL_WITH_RESULT,41,29900.0,29921.5,29770.25,INSIDE_VALUE,29900.0,29921.5,29771.25,INSIDE_VALUE,52.5,0.0702,60.25,0.0988,0.957,0.5281,12,29906.25,29914.25,29893.25,29896.5,0.8943,29897.75,0.9732,29896.5,0.6639,29897.75,0.8631,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,43,1560,M5,2026-07-09 19:04:59,2026-07-09 18:04:59,2026-07-09 17:04:59,2026-07-09 13:04:59,29897.0,29923.5,29893.5,29918.25,2289.0,979.0,1310.0,331.0,0.144605,52.0,77.0,1173,1310.0,979.0,331.0,43.0,25.0,AVAILABLE,21.25,0.825,BUY_WITH_RESULT,42,29900.0,29921.5,29771.25,INSIDE_VALUE,29900.0,29921.5,29772.25,INSIDE_VALUE,52.5,0.1076,60.25,0.0879,1.2834,0.4667,12,29906.25,29913.0,29894.75,29918.0,0.6199,29918.75,0.5071,29918.0,0.3154,29918.75,0.2697,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,44,1561,M5,2026-07-09 19:09:59,2026-07-09 18:09:59,2026-07-09 17:09:59,2026-07-09 13:09:59,29918.0,29949.0,29911.5,29942.25,5098.0,1886.0,3212.0,1326.0,0.260102,80.0,455.0,1986,3212.0,1886.0,1326.0,366.0,34.0,AVAILABLE,24.25,0.82,BUY_WITH_RESULT,43,29900.0,29921.5,29772.25,ABOVE_VAH,29900.0,29921.5,29767.5,ABOVE_VAH,59.5,0.4867,60.25,0.1044,1.6043,0.32,12,29906.5,29915.25,29893.25,29930.75,0.0032,,,29923.75,0.0166,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,45,1562,M5,2026-07-09 19:14:59,2026-07-09 18:14:59,2026-07-09 17:14:59,2026-07-09 13:14:59,29941.75,29969.5,29941.5,29954.25,4675.0,1852.0,2823.0,971.0,0.207701,66.0,514.0,2070,2823.0,1852.0,971.0,490.0,17.0,AVAILABLE,12.5,0.4554,BUY_WITH_RESULT,44,29900.0,29921.5,29767.5,ABOVE_VAH,29900.0,29921.5,29763.5,ABOVE_VAH,63.75,0.5804,85.0,0.2289,1.1313,0.2679,12,29945.0,29949.0,29898.0,29948.25,0.0291,,,29948.25,0.1124,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,46,1563,M5,2026-07-09 19:19:59,2026-07-09 18:19:59,2026-07-09 17:19:59,2026-07-09 13:19:59,29954.25,29983.0,29954.0,29981.25,2557.0,1160.0,1397.0,237.0,0.092687,50.0,67.0,1343,1397.0,1160.0,237.0,37.0,12.0,AVAILABLE,27.0,0.9397,BUY_WITH_RESULT,45,29900.0,29921.5,29763.5,ABOVE_VAH,29900.0,29921.5,29761.0,ABOVE_VAH,84.25,0.5495,105.5,0.3636,1.1048,0.5345,12,29955.0,29969.5,29898.75,29968.75,0.0063,,,29968.75,0.0286,,,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,47,1564,M5,2026-07-09 19:24:59,2026-07-09 18:24:59,2026-07-09 17:24:59,2026-07-09 13:24:59,29981.5,29989.25,29970.25,29979.25,2793.0,1409.0,1384.0,-25.0,-0.008951,73.0,95.0,1413,1384.0,1409.0,-25.0,40.0,38.0,AVAILABLE,-2.25,0.4737,SELL_WITH_RESULT,46,29900.0,29921.5,29761.0,ABOVE_VAH,29900.0,29921.5,29758.0,ABOVE_VAH,97.75,0.8622,119.0,0.4514,0.6847,0.6711,12,29955.0,29983.0,29899.5,29979.0,0.0454,29980.25,0.1681,29979.0,0.1392,29980.25,0.3882,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,48,1565,M5,2026-07-09 19:29:59,2026-07-09 18:29:59,2026-07-09 17:29:59,2026-07-09 13:29:59,29978.25,29991.0,29975.0,29988.0,1999.0,951.0,1048.0,97.0,0.048524,52.0,53.0,1082,1048.0,951.0,97.0,48.0,12.0,AVAILABLE,9.75,0.8125,BUY_WITH_RESULT,47,29900.0,29921.5,29758.0,ABOVE_VAH,29900.0,29921.5,29755.5,ABOVE_VAH,104.0,0.8162,125.25,0.4179,0.5766,0.8906,12,29955.0,29989.25,29900.5,29987.75,0.006,29988.5,0.0027,29987.75,0.024,29988.5,0.01,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,49,1566,M5,2026-07-09 19:34:59,2026-07-09 18:34:59,2026-07-09 17:34:59,2026-07-09 13:34:59,29988.75,29993.5,29963.75,29966.0,2896.0,1586.0,1310.0,-276.0,-0.095304,61.0,58.0,1506,1310.0,1586.0,-276.0,17.0,32.0,AVAILABLE,-22.75,0.0756,SELL_WITH_RESULT,48,29900.0,29921.5,29755.5,ABOVE_VAH,29900.0,29921.5,29751.5,ABOVE_VAH,97.5,0.9579,127.0,0.619,1.1333,0.5378,12,29955.0,29991.0,29903.75,29965.25,0.2906,29966.75,0.1082,29965.25,0.6383,29966.75,0.253,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,50,1567,M5,2026-07-09 19:39:59,2026-07-09 18:39:59,2026-07-09 17:39:59,2026-07-09 13:39:59,29965.5,29985.75,29962.0,29974.5,1968.0,921.0,1047.0,126.0,0.064024,25.0,43.0,1106,1047.0,921.0,126.0,26.0,15.0,AVAILABLE,9.0,0.5263,BUY_WITH_RESULT,49,29900.0,29921.5,29751.5,ABOVE_VAH,29900.0,29921.5,29749.25,ABOVE_VAH,82.0,0.5,129.5,0.4934,0.9048,0.9263,12,29955.0,29993.5,29908.0,29974.25,0.0705,29974.75,0.0897,29974.25,0.1686,29974.75,0.2326,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,51,1568,M5,2026-07-09 19:44:59,2026-07-09 18:44:59,2026-07-09 17:44:59,2026-07-09 13:44:59,29975.5,29979.5,29964.75,29974.5,1423.0,710.0,713.0,3.0,0.002108,34.0,39.0,807,713.0,710.0,3.0,12.0,12.0,AVAILABLE,-1.0,0.661,BUY_ABSORBED,50,29900.0,29921.5,29749.25,ABOVE_VAH,29900.0,29921.5,29747.25,ABOVE_VAH,52.0,0.4056,108.25,0.4971,0.5756,1.0,12,29955.0,29993.5,29918.0,29974.25,0.1523,29975.75,0.2446,29974.25,0.3194,29975.75,0.4792,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,52,1569,M5,2026-07-09 19:49:59,2026-07-09 18:49:59,2026-07-09 17:49:59,2026-07-09 13:49:59,29974.75,29992.25,29973.0,29981.5,1784.0,866.0,918.0,52.0,0.029148,36.0,43.0,952,918.0,866.0,52.0,18.0,18.0,AVAILABLE,6.75,0.4416,BUY_WITH_RESULT,51,29900.0,29921.5,29747.25,ABOVE_VAH,29900.0,29921.5,29745.0,ABOVE_VAH,39.5,0.2967,108.25,0.4356,0.837,0.3377,12,29955.0,29990.0,29936.25,29980.75,0.6935,29982.25,0.4667,29980.75,0.9514,29982.25,0.8611,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,53,1570,M5,2026-07-09 19:54:59,2026-07-09 18:54:59,2026-07-09 17:54:59,2026-07-09 13:54:59,29982.0,29986.25,29975.5,29979.5,1155.0,615.0,540.0,-75.0,-0.064935,41.0,30.0,677,540.0,615.0,-75.0,12.0,13.0,AVAILABLE,-2.5,0.3721,SELL_WITH_RESULT,52,29900.0,29921.5,29745.0,ABOVE_VAH,29900.0,29921.5,29743.75,ABOVE_VAH,31.5,0.0,108.25,0.5795,0.4674,1.0,12,29955.0,29992.5,29943.75,29978.25,0.7146,29980.75,0.7297,29978.25,0.9468,29980.75,0.9514,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,54,1571,M5,2026-07-09 19:59:59,2026-07-09 18:59:59,2026-07-09 17:59:59,2026-07-09 13:59:59,29979.25,29981.25,29950.75,29973.75,3212.0,1971.0,1241.0,-730.0,-0.227273,60.0,41.0,1230,1241.0,1971.0,-730.0,49.0,228.0,AVAILABLE,-5.5,0.7541,SELL_WITH_RESULT,53,29900.0,29921.5,29743.75,ABOVE_VAH,29900.0,29921.5,29740.5,ABOVE_VAH,31.5,0.0254,108.25,0.5382,1.3261,0.1885,12,29955.0,29992.5,29946.5,29973.5,0.3434,29974.25,0.2459,29973.5,0.7471,29974.25,0.6195,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,55,1572,M5,2026-07-09 20:04:59,2026-07-09 19:04:59,2026-07-09 18:04:59,2026-07-09 14:04:59,29974.75,29982.75,29960.75,29965.5,2373.0,1251.0,1122.0,-129.0,-0.054362,40.0,37.0,1242,1122.0,1251.0,-129.0,51.0,23.0,AVAILABLE,-9.25,0.2159,SELL_WITH_RESULT,54,29900.0,29921.5,29740.5,ABOVE_VAH,29900.0,29921.5,29737.75,ABOVE_VAH,42.75,0.3261,100.0,0.5472,0.8502,0.9318,12,29955.0,29987.5,29952.0,29965.25,0.4792,29966.25,0.5471,29965.25,0.7718,29966.25,0.7923,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,56,1573,M5,2026-07-09 20:09:59,2026-07-09 19:09:59,2026-07-09 18:09:59,2026-07-09 14:09:59,29965.75,29985.0,29965.5,29982.5,1897.0,921.0,976.0,55.0,0.028993,40.0,44.0,1042,976.0,921.0,55.0,27.0,12.0,AVAILABLE,16.75,0.8718,BUY_WITH_RESULT,55,29900.0,29921.5,29737.75,ABOVE_VAH,29900.0,29921.5,29735.25,ABOVE_VAH,41.5,0.0,82.0,0.3725,0.8525,0.8846,12,29955.0,29983.5,29952.0,29982.25,0.7587,29982.75,0.4515,29982.25,0.8777,29982.75,0.6972,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,57,1574,M5,2026-07-09 20:14:59,2026-07-09 19:14:59,2026-07-09 18:14:59,2026-07-09 14:14:59,29981.5,29983.25,29971.75,29975.5,1522.0,804.0,718.0,-86.0,-0.056505,37.0,31.0,851,718.0,804.0,-86.0,30.0,14.0,AVAILABLE,-6.0,0.3261,SELL_WITH_RESULT,56,29900.0,29921.5,29735.25,ABOVE_VAH,29900.0,29921.5,29733.25,ABOVE_VAH,41.5,0.1707,52.0,0.3375,0.5542,1.0,12,29955.0,29979.75,29952.0,29975.25,0.7963,29975.75,0.8273,29975.25,0.8195,29975.75,0.8488,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,58,1575,M5,2026-07-09 20:19:59,2026-07-09 19:19:59,2026-07-09 18:19:59,2026-07-09 14:19:59,29976.5,29981.0,29962.5,29970.75,1840.0,1026.0,814.0,-212.0,-0.115217,38.0,37.0,1010,814.0,1026.0,-212.0,13.0,12.0,AVAILABLE,-5.75,0.4459,SELL_WITH_RESULT,57,29900.0,29921.5,29733.25,ABOVE_VAH,29900.0,29921.5,29731.0,ABOVE_VAH,41.5,0.016,42.75,0.1844,0.9548,0.5,12,29980.0,29984.0,29967.75,29969.75,0.7218,29971.75,0.7093,29969.75,0.6977,29971.75,0.686,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,59,1576,M5,2026-07-09 20:24:59,2026-07-09 19:24:59,2026-07-09 18:24:59,2026-07-09 14:24:59,29970.75,29970.75,29945.75,29948.75,2555.0,1467.0,1088.0,-379.0,-0.148337,54.0,34.0,1287,1088.0,1467.0,-379.0,30.0,44.0,AVAILABLE,-22.0,0.12,SELL_WITH_RESULT,58,29900.0,29921.5,29731.0,ABOVE_VAH,29900.0,29921.5,29727.5,ABOVE_VAH,35.5,0.2486,42.75,0.1153,1.3072,0.33,12,29980.0,29983.5,29967.75,29948.25,0.058,29949.25,0.0521,,,29952.75,0.1919,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,60,1577,M5,2026-07-09 20:29:59,2026-07-09 19:29:59,2026-07-09 18:29:59,2026-07-09 14:29:59,29949.0,29960.5,29942.0,29956.75,2507.0,1276.0,1231.0,-45.0,-0.01795,79.0,60.0,1354,1231.0,1276.0,-45.0,37.0,50.0,AVAILABLE,7.75,0.7973,SELL_ABSORBED,59,29900.0,29921.5,29727.5,ABOVE_VAH,29900.0,29921.5,29724.0,ABOVE_VAH,39.25,0.4729,47.75,0.2588,0.9548,0.7973,12,29980.0,29982.5,29964.5,29956.5,0.2037,29957.75,0.3474,29955.5,0.3246,29957.75,0.267,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,61,1578,M5,2026-07-09 20:34:59,2026-07-09 19:34:59,2026-07-09 18:34:59,2026-07-09 14:34:59,29957.25,29968.25,29951.25,29953.5,2088.0,1117.0,971.0,-146.0,-0.069923,47.0,60.0,1103,971.0,1117.0,-146.0,37.0,54.0,AVAILABLE,-3.75,0.1324,SELL_WITH_RESULT,60,29900.0,29921.5,29724.0,ABOVE_VAH,29900.0,29921.5,29721.25,ABOVE_VAH,43.0,0.2647,51.5,0.2832,0.8774,0.5441,12,29979.0,29984.0,29963.5,29952.75,0.5577,29954.5,0.35,29952.75,0.4734,29954.75,0.3043,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,62,1579,M5,2026-07-09 20:39:59,2026-07-09 19:39:59,2026-07-09 18:39:59,2026-07-09 14:39:59,29952.75,29956.75,29944.75,29946.75,1937.0,1053.0,884.0,-169.0,-0.087248,60.0,46.0,1132,884.0,1053.0,-169.0,10.0,20.0,AVAILABLE,-6.0,0.1667,SELL_WITH_RESULT,61,29900.0,29921.5,29721.25,ABOVE_VAH,29900.0,29921.5,29719.0,ABOVE_VAH,43.0,0.1984,50.25,0.1277,0.6358,0.4583,12,29976.0,29982.5,29961.0,29946.25,0.1154,29947.75,0.2367,29946.25,0.0941,29947.75,0.2673,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,63,1580,M5,2026-07-09 20:44:59,2026-07-09 19:44:59,2026-07-09 18:44:59,2026-07-09 14:44:59,29946.5,29959.5,29939.5,29958.25,2121.0,1021.0,1100.0,79.0,0.037247,36.0,40.0,1197,1100.0,1021.0,79.0,31.0,16.0,AVAILABLE,11.75,0.9375,BUY_WITH_RESULT,62,29900.0,29921.5,29719.0,ABOVE_VAH,29900.0,29921.5,29716.25,ABOVE_VAH,41.25,0.6847,50.25,0.31,1.0811,0.6,12,29976.0,29982.5,29957.0,29957.5,0.4918,29958.5,0.4984,29957.5,0.302,29958.75,0.3317,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,64,1581,M5,2026-07-09 20:49:57,2026-07-09 19:49:57,2026-07-09 18:49:57,2026-07-09 14:49:57,29957.25,29965.0,29952.25,29956.75,1775.0,839.0,936.0,97.0,0.054648,40.0,57.0,1030,936.0,839.0,97.0,46.0,20.0,AVAILABLE,-0.5,0.3529,BUY_ABSORBED,63,29900.0,29921.5,29716.25,ABOVE_VAH,29900.0,29921.5,29714.0,ABOVE_VAH,41.5,0.3188,52.75,0.1602,0.6755,0.5686,12,29950.0,29976.0,29946.5,29955.75,0.6849,29957.5,0.5966,29955.75,0.6651,29957.5,0.3679,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,65,1582,M5,2026-07-09 20:54:59,2026-07-09 19:54:59,2026-07-09 18:54:59,2026-07-09 14:54:59,29957.25,29959.75,29945.5,29948.0,1616.0,869.0,747.0,-122.0,-0.075495,59.0,43.0,903,747.0,869.0,-122.0,50.0,30.0,AVAILABLE,-9.25,0.1754,SELL_WITH_RESULT,64,29900.0,29921.5,29714.0,ABOVE_VAH,29900.0,29921.5,29711.5,ABOVE_VAH,31.25,0.2642,46.75,0.257,0.7703,0.5263,12,29950.0,29973.5,29946.5,29946.75,0.3322,29949.25,0.5597,29946.75,0.2447,29948.75,0.3617,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,66,1583,M5,2026-07-09 20:59:59,2026-07-09 19:59:59,2026-07-09 18:59:59,2026-07-09 14:59:59,29948.0,29948.5,29929.5,29939.25,3029.0,1686.0,1343.0,-343.0,-0.113239,91.0,55.0,1518,1343.0,1686.0,-343.0,50.0,148.0,AVAILABLE,-8.75,0.5132,SELL_WITH_RESULT,65,29900.0,29921.5,29711.5,ABOVE_VAH,29900.0,29921.5,29708.0,ABOVE_VAH,28.75,0.0253,45.5,0.2998,1.027,0.1579,12,29950.0,29970.75,29946.5,29938.5,0.1193,29939.5,0.0481,,,29939.75,0.0383,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
DUAL_SESSION_AUCTION_STATE_LEDGER_NO_TRADES,NEW_YORK,2026-07-09,67,1584,M5,2026-07-09 21:04:59,2026-07-09 20:04:59,2026-07-09 19:04:59,2026-07-09 15:04:59,29939.75,29941.5,29910.0,29913.5,3755.0,2078.0,1677.0,-401.0,-0.106791,74.0,48.0,2073,1677.0,2078.0,-401.0,54.0,56.0,AVAILABLE,-26.25,0.1111,SELL_WITH_RESULT,66,29900.0,29921.5,29708.0,INSIDE_VALUE,29900.0,29925.0,29710.25,INSIDE_VALUE,38.75,0.439,55.5,0.3272,1.7027,0.381,12,29950.0,29972.75,29942.0,29913.25,0.8055,29914.0,0.8352,,,29930.5,0.0628,CANDLE_FOOTPRINT|CUMULATIVE_TRADES,False,False
